date,pm25,pm10,o3,no2,so2,co,AQI
2014/10/11,80.0,36.0,13.0,42.0,0.0,5.0,80.0
2014/10/12,80.0,25.0,24.0,41.0,0.0,5.0,80.0
2014/10/13,53.0,34.0,23.0,59.0,0.0,7.0,59.0
2014/10/14,67.0,44.0,8.0,55.0,0.0,9.0,67.0
2014/10/15,92.0,36.0,17.0,45.0,0.0,7.0,92.0
2014/10/16,65.0,33.0,16.0,51.0,0.0,7.0,65.0
2014/10/17,64.0,36.0,15.0,51.0,0.0,8.0,64.0
2014/10/18,75.0,37.0,20.0,46.0,0.0,6.0,75.0
2014/10/19,78.0,41.0,12.0,49.0,0.0,6.0,78.0
2014/10/20,74.0,39.0,20.0,37.0,0.0,4.0,74.0
2014/10/21,58.0,59.0,16.0,51.0,0.0,6.0,59.0
2014/10/22,69.0,44.0,18.0,49.0,0.0,5.0,69.0
2014/10/23,68.0,43.0,12.0,52.0,0.0,6.0,68.0
2014/10/24,78.0,51.0,5.0,49.0,0.0,8.0,78.0
2014/10/25,108.0,47.0,14.0,46.0,0.0,7.0,108.0
2014/10/26,100.0,56.0,6.0,53.0,0.0,9.0,100.0
2014/10/27,116.0,42.0,9.0,36.0,0.0,6.0,116.0
2014/10/28,89.0,53.0,6.0,47.0,0.0,8.0,89.0
2014/10/29,109.0,57.0,5.0,57.0,0.0,9.0,109.0
2014/10/30,108.0,55.0,6.0,60.0,0.0,9.0,108.0
2014/10/31,98.0,45.0,11.0,42.0,0.0,7.0,98.0
2014/11/1,88.0,28.0,21.0,29.0,0.0,3.0,88.0
2014/11/2,60.0,27.0,20.0,42.0,0.0,4.0,60.0
2014/11/3,50.0,36.0,16.0,52.0,0.0,7.0,52.0
2014/11/4,76.0,36.0,12.0,49.0,0.0,6.0,76.0
2014/11/5,71.0,44.0,12.0,52.0,0.0,7.0,71.0
2014/11/6,87.0,28.0,19.0,45.0,0.0,5.0,87.0
2014/11/7,57.0,34.0,13.0,40.0,0.0,5.0,57.0
2014/11/8,66.0,33.0,12.0,40.0,0.0,5.0,66.0
2014/11/9,71.0,37.0,10.0,44.0,0.0,6.0,71.0
2014/11/10,96.0,33.0,23.0,40.0,0.0,6.0,96.0
2014/11/11,72.0,35.0,16.0,49.0,0.0,7.0,72.0
2014/11/12,66.0,42.0,9.0,42.0,0.0,7.0,66.0
2014/11/13,69.0,34.0,8.0,45.0,0.0,7.0,69.0
2014/11/14,75.0,34.0,11.0,41.0,0.0,7.0,75.0
2014/11/15,76.0,26.0,14.0,42.0,0.0,5.0,76.0
2014/11/16,68.0,30.0,13.0,49.0,0.0,7.0,68.0
2014/11/17,70.0,38.0,8.0,46.0,0.0,7.0,70.0
2014/11/18,85.0,47.0,7.0,45.0,0.0,9.0,85.0
2014/11/19,99.0,47.0,5.0,36.0,0.0,7.0,99.0
2014/11/20,91.0,52.0,1.0,41.0,0.0,10.0,91.0
2014/11/21,109.0,54.0,1.0,42.0,0.0,9.0,109.0
2014/11/22,110.0,49.0,10.0,39.0,0.0,8.0,110.0
2014/11/23,103.0,37.0,15.0,45.0,0.0,5.0,103.0
2014/11/24,71.0,49.0,4.0,40.0,1.0,8.0,71.0
2014/11/25,95.0,46.0,0.0,41.0,0.0,10.0,95.0
2014/11/26,100.0,44.0,2.0,42.0,0.0,9.0,100.0
2014/11/27,87.0,44.0,4.0,45.0,0.0,8.0,87.0
2014/11/28,79.0,57.0,2.0,33.0,0.0,7.0,79.0
2014/11/29,123.0,49.0,1.0,34.0,1.0,6.0,123.0
2014/11/30,120.0,42.0,1.0,32.0,1.0,6.0,120.0
2014/12/1,96.0,41.0,1.0,34.0,0.0,7.0,96.0
2014/12/2,82.0,49.0,2.0,35.0,0.0,7.0,82.0
2014/12/3,113.0,54.0,0.0,36.0,2.0,8.0,113.0
2014/12/4,109.0,46.0,2.0,42.0,2.0,9.0,109.0
2014/12/5,97.0,50.0,10.0,51.0,1.0,7.0,97.0
2014/12/6,97.0,42.0,9.0,47.0,0.0,6.0,97.0
2014/12/7,91.0,37.0,9.0,55.0,1.0,6.0,91.0
2014/12/8,78.0,49.0,10.0,55.0,1.0,7.0,78.0
2014/12/9,85.0,31.0,20.0,45.0,0.0,5.0,85.0
2014/12/10,64.0,32.0,17.0,40.0,0.0,4.0,64.0
2014/12/11,54.0,23.0,20.0,41.0,0.0,4.0,54.0
2014/12/12,53.0,32.0,18.0,57.0,0.0,5.0,57.0
2014/12/13,82.0,49.0,5.0,51.0,1.0,6.0,82.0
2014/12/14,112.0,38.0,4.0,45.0,0.0,6.0,112.0
2014/12/15,92.0,45.0,11.0,51.0,0.0,8.0,92.0
2014/12/16,92.0,24.0,15.0,46.0,0.0,5.0,92.0
2014/12/17,67.0,26.0,18.0,44.0,0.0,4.0,67.0
2014/12/18,66.0,28.0,19.0,44.0,0.0,4.0,66.0
2014/12/19,65.0,32.0,19.0,51.0,0.0,4.0,65.0
2014/12/20,70.0,28.0,18.0,43.0,0.0,3.0,70.0
2014/12/21,67.0,29.0,23.0,39.0,0.0,3.0,67.0
2014/12/22,60.0,28.0,14.0,43.0,0.0,5.0,60.0
2014/12/23,69.0,34.0,18.0,37.0,0.0,5.0,69.0
2014/12/24,83.0,34.0,17.0,46.0,0.0,4.0,83.0
2014/12/25,78.0,40.0,17.0,50.0,0.0,5.0,78.0
2014/12/26,84.0,21.0,21.0,27.0,0.0,2.0,84.0
2014/12/27,58.0,37.0,15.0,31.0,0.0,3.0,58.0
2014/12/28,83.0,0.0,0.0,0.0,0.0,0.0,83.0
2014/7/1,62.0,40.0,42.0,59.0,0.0,5.0,62.0
2014/7/2,64.0,52.0,50.0,79.0,0.0,7.0,79.0
2014/7/3,74.0,44.0,36.0,63.0,0.0,7.0,74.0
2014/7/4,74.0,24.0,19.0,26.0,0.0,4.0,74.0
2014/7/5,42.0,24.0,24.0,34.0,0.0,4.0,42.0
2014/7/6,51.0,37.0,18.0,48.0,0.0,6.0,51.0
2014/7/7,70.0,32.0,21.0,46.0,0.0,6.0,70.0
2014/7/8,64.0,36.0,22.0,37.0,0.0,5.0,64.0
2014/7/9,65.0,29.0,18.0,35.0,0.0,6.0,65.0
2014/7/10,53.0,31.0,21.0,38.0,0.0,6.0,53.0
2014/7/11,59.0,37.0,36.0,43.0,0.0,5.0,59.0
2014/7/12,71.0,30.0,20.0,28.0,0.0,3.0,71.0
2014/7/13,59.0,33.0,32.0,41.0,0.0,4.0,59.0
2014/7/14,63.0,42.0,29.0,53.0,0.0,7.0,63.0
2014/7/15,85.0,46.0,43.0,63.0,0.0,7.0,85.0
2014/7/16,82.0,50.0,46.0,65.0,0.0,6.0,82.0
2014/7/17,81.0,53.0,63.0,80.0,0.0,7.0,81.0
2014/7/18,84.0,50.0,53.0,55.0,0.0,4.0,84.0
2014/7/19,84.0,27.0,28.0,33.0,0.0,4.0,84.0
2014/7/20,63.0,32.0,38.0,40.0,0.0,5.0,63.0
2014/7/21,66.0,40.0,44.0,45.0,0.0,4.0,66.0
2014/7/22,70.0,53.0,42.0,61.0,0.0,7.0,70.0
2014/7/23,101.0,53.0,55.0,74.0,1.0,6.0,101.0
2014/7/24,82.0,52.0,50.0,64.0,0.0,5.0,82.0
2014/7/25,78.0,45.0,39.0,46.0,0.0,4.0,78.0
2014/7/26,78.0,76.0,47.0,53.0,0.0,4.0,78.0
2014/7/27,79.0,32.0,34.0,48.0,0.0,4.0,79.0
2014/7/28,71.0,31.0,28.0,40.0,1.0,5.0,71.0
2014/7/29,62.0,37.0,36.0,50.0,0.0,6.0,62.0
2014/7/30,68.0,42.0,39.0,58.0,0.0,5.0,68.0
2014/7/31,67.0,46.0,43.0,61.0,0.0,6.0,67.0
2014/8/1,76.0,36.0,28.0,39.0,1.0,4.0,76.0
2014/8/2,63.0,23.0,27.0,38.0,0.0,3.0,63.0
2014/8/3,54.0,29.0,28.0,49.0,0.0,4.0,54.0
2014/8/4,61.0,36.0,35.0,53.0,0.0,4.0,61.0
2014/8/5,70.0,33.0,12.0,46.0,0.0,6.0,70.0
2014/8/6,72.0,34.0,17.0,45.0,0.0,6.0,72.0
2014/8/7,79.0,26.0,16.0,37.0,0.0,5.0,79.0
2014/8/8,63.0,23.0,26.0,32.0,0.0,4.0,63.0
2014/8/9,53.0,23.0,23.0,26.0,0.0,3.0,53.0
2014/8/10,52.0,29.0,25.0,29.0,0.0,3.0,52.0
2014/8/11,44.0,64.0,24.0,31.0,0.0,3.0,64.0
2014/8/12,46.0,53.0,22.0,38.0,0.0,4.0,53.0
2014/8/13,53.0,24.0,25.0,36.0,0.0,3.0,53.0
2014/8/14,53.0,21.0,28.0,27.0,0.0,2.0,53.0
2014/8/15,48.0,29.0,32.0,40.0,0.0,3.0,48.0
2014/8/16,63.0,22.0,60.0,30.0,0.0,2.0,63.0
2014/8/17,44.0,31.0,27.0,39.0,0.0,3.0,44.0
2014/8/18,46.0,28.0,25.0,40.0,0.0,3.0,46.0
2014/8/19,52.0,41.0,27.0,49.0,0.0,4.0,52.0
2014/8/20,57.0,39.0,29.0,54.0,0.0,5.0,57.0
2014/8/21,59.0,29.0,27.0,41.0,0.0,4.0,59.0
2014/8/22,54.0,27.0,32.0,36.0,0.0,3.0,54.0
2014/8/23,51.0,29.0,30.0,48.0,0.0,3.0,51.0
2014/8/24,54.0,29.0,19.0,41.0,0.0,4.0,54.0
2014/8/25,59.0,23.0,19.0,41.0,0.0,5.0,59.0
2014/8/26,56.0,29.0,16.0,43.0,0.0,5.0,56.0
2014/8/27,63.0,30.0,15.0,41.0,0.0,6.0,63.0
2014/8/28,59.0,34.0,24.0,49.0,0.0,6.0,59.0
2014/8/29,61.0,28.0,20.0,39.0,0.0,4.0,61.0
2014/8/30,61.0,29.0,27.0,37.0,0.0,4.0,61.0
2014/8/31,58.0,43.0,32.0,61.0,0.0,6.0,61.0
2014/9/1,78.0,44.0,23.0,45.0,0.0,5.0,78.0
2014/9/2,75.0,45.0,30.0,42.0,0.0,5.0,75.0
2014/9/3,82.0,47.0,14.0,41.0,0.0,6.0,82.0
2014/9/4,89.0,53.0,22.0,48.0,0.0,7.0,89.0
2014/9/5,108.0,64.0,32.0,47.0,0.0,6.0,108.0
2014/9/6,135.0,61.0,42.0,49.0,0.0,6.0,135.0
2014/9/7,122.0,61.0,40.0,47.0,0.0,6.0,122.0
2014/9/8,121.0,61.0,32.0,50.0,1.0,5.0,121.0
2014/9/9,114.0,59.0,25.0,50.0,1.0,5.0,114.0
2014/9/10,102.0,69.0,24.0,46.0,0.0,6.0,102.0
2014/9/11,100.0,59.0,28.0,51.0,0.0,6.0,100.0
2014/9/12,89.0,75.0,31.0,49.0,0.0,4.0,89.0
2014/9/13,110.0,60.0,32.0,51.0,0.0,4.0,110.0
2014/9/14,103.0,62.0,31.0,54.0,0.0,7.0,103.0
2014/9/15,98.0,65.0,37.0,67.0,1.0,7.0,98.0
2014/9/16,93.0,56.0,26.0,65.0,1.0,8.0,93.0
2014/9/17,83.0,48.0,20.0,64.0,0.0,9.0,83.0
2014/9/18,79.0,42.0,16.0,54.0,0.0,8.0,79.0
2014/9/19,74.0,40.0,28.0,49.0,0.0,6.0,74.0
2014/9/20,76.0,35.0,29.0,38.0,3.0,4.0,76.0
2014/9/21,75.0,52.0,27.0,47.0,5.0,5.0,75.0
2014/9/22,102.0,62.0,24.0,53.0,5.0,5.0,102.0
2014/9/23,125.0,58.0,25.0,55.0,4.0,7.0,125.0
2014/9/24,131.0,44.0,20.0,54.0,0.0,8.0,131.0
2014/9/25,71.0,48.0,23.0,66.0,0.0,7.0,71.0
2014/9/26,82.0,48.0,28.0,49.0,0.0,2.0,82.0
2014/9/27,76.0,39.0,29.0,56.0,0.0,7.0,76.0
2014/9/28,72.0,41.0,19.0,58.0,0.0,7.0,72.0
2014/9/29,87.0,51.0,20.0,71.0,0.0,10.0,87.0
2014/9/30,104.0,49.0,22.0,65.0,0.0,9.0,104.0
2014/4/1,96.0,59.0,17.0,59.0,0.0,7.0,96.0
2014/4/2,88.0,59.0,23.0,58.0,0.0,7.0,88.0
2014/4/3,81.0,82.0,20.0,56.0,0.0,7.0,82.0
2014/4/4,81.0,44.0,47.0,50.0,0.0,5.0,81.0
2014/4/5,68.0,34.0,16.0,32.0,0.0,4.0,68.0
2014/4/6,46.0,46.0,28.0,35.0,0.0,5.0,46.0
2014/4/7,54.0,32.0,29.0,49.0,0.0,4.0,54.0
2014/4/8,45.0,48.0,24.0,60.0,0.0,6.0,60.0
2014/4/9,69.0,64.0,26.0,69.0,0.0,6.0,69.0
2014/4/10,89.0,70.0,31.0,56.0,0.0,6.0,89.0
2014/4/11,101.0,66.0,36.0,50.0,0.0,5.0,101.0
2014/4/12,102.0,39.0,30.0,47.0,0.0,3.0,102.0
2014/4/13,62.0,57.0,32.0,45.0,0.0,4.0,62.0
2014/4/14,63.0,70.0,30.0,57.0,0.0,4.0,70.0
2014/4/15,64.0,55.0,34.0,59.0,0.0,5.0,64.0
2014/4/16,74.0,59.0,38.0,62.0,0.0,6.0,74.0
2014/4/17,67.0,69.0,31.0,45.0,0.0,4.0,69.0
2014/4/18,64.0,92.0,28.0,47.0,0.0,3.0,92.0
2014/4/19,64.0,61.0,34.0,46.0,0.0,4.0,64.0
2014/4/20,69.0,45.0,35.0,56.0,0.0,4.0,69.0
2014/4/21,63.0,51.0,30.0,55.0,0.0,6.0,63.0
2014/4/22,72.0,45.0,33.0,55.0,0.0,7.0,72.0
2014/4/23,74.0,62.0,27.0,58.0,0.0,5.0,74.0
2014/4/24,99.0,46.0,23.0,49.0,0.0,6.0,99.0
2014/4/25,101.0,29.0,17.0,43.0,0.0,4.0,101.0
2014/4/26,65.0,23.0,29.0,35.0,0.0,3.0,65.0
2014/4/27,47.0,31.0,23.0,47.0,0.0,5.0,47.0
2014/4/28,62.0,39.0,19.0,54.0,0.0,7.0,62.0
2014/4/29,74.0,80.0,24.0,56.0,0.0,8.0,80.0
2014/4/30,88.0,31.0,19.0,40.0,0.0,4.0,88.0
2014/5/1,67.0,40.0,30.0,38.0,0.0,4.0,67.0
2014/5/2,74.0,38.0,34.0,43.0,0.0,3.0,74.0
2014/5/3,60.0,47.0,39.0,56.0,0.0,3.0,60.0
2014/5/4,81.0,52.0,39.0,69.0,0.0,7.0,81.0
2014/5/5,82.0,39.0,31.0,47.0,0.0,5.0,82.0
2014/5/6,58.0,68.0,25.0,44.0,0.0,5.0,68.0
2014/5/7,48.0,26.0,25.0,26.0,0.0,2.0,48.0
2014/5/8,38.0,31.0,29.0,35.0,0.0,4.0,38.0
2014/5/9,43.0,26.0,27.0,32.0,0.0,3.0,43.0
2014/5/10,49.0,32.0,29.0,28.0,0.0,2.0,49.0
2014/5/11,35.0,61.0,21.0,41.0,0.0,4.0,61.0
2014/5/12,39.0,28.0,23.0,41.0,0.0,5.0,41.0
2014/5/13,45.0,38.0,31.0,47.0,0.0,6.0,47.0
2014/5/14,57.0,43.0,33.0,51.0,0.0,4.0,57.0
2014/5/15,63.0,85.0,32.0,54.0,0.0,5.0,85.0
2014/5/16,69.0,59.0,42.0,60.0,1.0,5.0,69.0
2014/5/17,82.0,51.0,44.0,61.0,0.0,5.0,82.0
2014/5/18,74.0,48.0,43.0,63.0,0.0,5.0,74.0
2014/5/19,64.0,34.0,27.0,53.0,0.0,6.0,64.0
2014/5/20,55.0,37.0,26.0,52.0,0.0,6.0,55.0
2014/5/21,70.0,29.0,29.0,49.0,0.0,5.0,70.0
2014/5/22,58.0,31.0,25.0,49.0,0.0,5.0,58.0
2014/5/23,58.0,25.0,26.0,38.0,0.0,4.0,58.0
2014/5/24,54.0,31.0,32.0,47.0,0.0,4.0,54.0
2014/5/25,60.0,34.0,24.0,49.0,0.0,7.0,60.0
2014/5/26,65.0,30.0,23.0,37.0,0.0,5.0,65.0
2014/5/27,59.0,32.0,21.0,45.0,0.0,6.0,59.0
2014/5/28,58.0,31.0,33.0,44.0,0.0,4.0,58.0
2014/5/29,60.0,40.0,30.0,50.0,0.0,6.0,60.0
2014/5/30,72.0,50.0,35.0,43.0,0.0,3.0,72.0
2014/5/31,86.0,37.0,34.0,49.0,0.0,4.0,86.0
2014/6/1,70.0,79.0,35.0,55.0,0.0,6.0,79.0
2014/6/2,81.0,36.0,27.0,57.0,0.0,5.0,81.0
2014/6/3,67.0,28.0,22.0,43.0,0.0,5.0,67.0
2014/6/4,51.0,32.0,28.0,48.0,0.0,6.0,51.0
2014/6/5,52.0,64.0,38.0,71.0,0.0,8.0,71.0
2014/6/6,71.0,43.0,39.0,53.0,0.0,5.0,71.0
2014/6/7,71.0,33.0,39.0,41.0,0.0,3.0,71.0
2014/6/8,64.0,32.0,34.0,49.0,0.0,5.0,64.0
2014/6/9,66.0,42.0,14.0,56.0,1.0,8.0,66.0
2014/6/10,78.0,37.0,35.0,48.0,0.0,5.0,78.0
2014/6/11,65.0,41.0,38.0,57.0,1.0,5.0,65.0
2014/6/12,60.0,47.0,44.0,60.0,0.0,5.0,60.0
2014/6/13,75.0,42.0,26.0,36.0,0.0,3.0,75.0
2014/6/14,62.0,43.0,32.0,34.0,0.0,3.0,62.0
2014/6/15,57.0,45.0,29.0,38.0,0.0,4.0,57.0
2014/6/16,56.0,45.0,24.0,39.0,0.0,4.0,56.0
2014/6/17,61.0,50.0,31.0,43.0,0.0,4.0,61.0
2014/6/18,66.0,43.0,23.0,42.0,0.0,5.0,66.0
2014/6/19,61.0,49.0,23.0,43.0,0.0,5.0,61.0
2014/6/20,63.0,69.0,31.0,47.0,0.0,3.0,69.0
2014/6/21,60.0,63.0,43.0,57.0,0.0,3.0,63.0
2014/6/22,70.0,53.0,31.0,55.0,0.0,4.0,70.0
2014/6/23,62.0,54.0,39.0,61.0,1.0,5.0,62.0
2014/6/24,72.0,48.0,32.0,50.0,0.0,4.0,72.0
2014/6/25,70.0,52.0,40.0,63.0,0.0,5.0,70.0
2014/6/26,71.0,45.0,27.0,47.0,0.0,6.0,71.0
2014/6/27,67.0,35.0,20.0,43.0,0.0,4.0,67.0
2014/6/28,67.0,28.0,22.0,35.0,0.0,3.0,67.0
2014/6/29,58.0,39.0,29.0,53.0,0.0,6.0,58.0
2014/6/30,69.0,38.0,34.0,54.0,1.0,4.0,69.0
2014/1/1,43.0,30.0,22.0,42.0,0.0,4.0,43.0
2014/1/2,53.0,33.0,22.0,34.0,0.0,2.0,53.0
2014/1/3,50.0,28.0,23.0,41.0,0.0,3.0,50.0
2014/1/4,52.0,23.0,19.0,34.0,0.0,3.0,52.0
2014/1/5,45.0,20.0,20.0,30.0,0.0,3.0,45.0
2014/1/6,40.0,32.0,18.0,40.0,0.0,5.0,40.0
2014/1/7,54.0,41.0,12.0,51.0,0.0,6.0,54.0
2014/1/8,76.0,30.0,15.0,40.0,0.0,4.0,76.0
2014/1/9,55.0,43.0,9.0,49.0,0.0,6.0,55.0
2014/1/10,70.0,54.0,6.0,58.0,0.0,9.0,70.0
2014/1/11,112.0,42.0,6.0,37.0,0.0,5.0,112.0
2014/1/12,91.0,39.0,15.0,51.0,0.0,6.0,91.0
2014/1/13,72.0,36.0,16.0,56.0,0.0,6.0,72.0
2014/1/14,62.0,28.0,15.0,48.0,0.0,5.0,62.0
2014/1/15,66.0,23.0,21.0,46.0,0.0,5.0,66.0
2014/1/16,50.0,31.0,15.0,49.0,0.0,5.0,50.0
2014/1/17,59.0,36.0,6.0,47.0,0.0,6.0,59.0
2014/1/18,73.0,38.0,14.0,54.0,0.0,6.0,73.0
2014/1/19,81.0,47.0,5.0,60.0,0.0,8.0,81.0
2014/1/20,79.0,35.0,14.0,44.0,0.0,5.0,79.0
2014/1/21,65.0,79.0,8.0,46.0,0.0,6.0,79.0
2014/1/22,80.0,36.0,15.0,51.0,0.0,5.0,80.0
2014/1/23,68.0,45.0,10.0,57.0,0.0,7.0,68.0
2014/1/24,72.0,32.0,25.0,41.0,0.0,4.0,72.0
2014/1/25,66.0,33.0,26.0,39.0,0.0,3.0,66.0
2014/1/26,56.0,27.0,22.0,41.0,0.0,4.0,56.0
2014/1/27,46.0,30.0,15.0,44.0,0.0,4.0,46.0
2014/1/28,56.0,35.0,10.0,48.0,1.0,6.0,56.0
2014/1/29,74.0,46.0,3.0,49.0,0.0,7.0,74.0
2014/1/30,85.0,43.0,17.0,45.0,0.0,7.0,85.0
2014/1/31,87.0,26.0,20.0,44.0,0.0,4.0,87.0
2014/2/1,54.0,37.0,18.0,42.0,0.0,5.0,54.0
2014/2/2,68.0,41.0,18.0,45.0,0.0,6.0,68.0
2014/2/3,76.0,32.0,17.0,43.0,0.0,5.0,76.0
2014/2/4,52.0,27.0,22.0,37.0,0.0,4.0,52.0
2014/2/5,47.0,34.0,17.0,46.0,0.0,5.0,47.0
2014/2/6,58.0,30.0,24.0,37.0,0.0,3.0,58.0
2014/2/7,48.0,18.0,24.0,28.0,0.0,2.0,48.0
2014/2/8,36.0,20.0,25.0,27.0,0.0,3.0,36.0
2014/2/9,41.0,33.0,20.0,44.0,0.0,6.0,44.0
2014/2/10,56.0,68.0,17.0,40.0,0.0,4.0,68.0
2014/2/11,51.0,30.0,21.0,38.0,0.0,4.0,51.0
2014/2/12,54.0,29.0,19.0,48.0,0.0,4.0,54.0
2014/2/13,55.0,28.0,28.0,47.0,0.0,5.0,55.0
2014/2/14,57.0,26.0,25.0,28.0,0.0,3.0,57.0
2014/2/15,43.0,26.0,21.0,33.0,0.0,3.0,43.0
2014/2/16,50.0,39.0,25.0,51.0,0.0,6.0,51.0
2014/2/17,69.0,44.0,11.0,49.0,0.0,6.0,69.0
2014/2/18,82.0,74.0,15.0,53.0,0.0,5.0,82.0
2014/2/19,67.0,22.0,22.0,41.0,0.0,4.0,67.0
2014/2/20,54.0,26.0,23.0,44.0,0.0,4.0,54.0
2014/2/21,45.0,30.0,19.0,45.0,0.0,5.0,45.0
2014/2/22,66.0,33.0,24.0,39.0,0.0,3.0,66.0
2014/2/23,62.0,40.0,20.0,54.0,0.0,5.0,62.0
2014/2/24,76.0,27.0,23.0,44.0,0.0,4.0,76.0
2014/2/25,53.0,41.0,18.0,53.0,0.0,5.0,53.0
2014/2/26,65.0,31.0,17.0,52.0,0.0,4.0,65.0
2014/2/27,60.0,30.0,16.0,57.0,0.0,5.0,60.0
2014/2/28,61.0,40.0,18.0,60.0,0.0,5.0,61.0
2014/3/1,87.0,45.0,24.0,47.0,0.0,5.0,87.0
2014/3/2,100.0,25.0,21.0,50.0,0.0,5.0,100.0
2014/3/3,53.0,44.0,15.0,65.0,0.0,8.0,65.0
2014/3/4,78.0,80.0,22.0,72.0,0.0,8.0,80.0
2014/3/5,97.0,64.0,20.0,70.0,0.0,10.0,97.0
2014/3/6,123.0,66.0,20.0,67.0,0.0,8.0,123.0
2014/3/7,132.0,67.0,25.0,58.0,0.0,6.0,132.0
2014/3/8,145.0,63.0,28.0,61.0,0.0,7.0,145.0
2014/3/9,119.0,71.0,27.0,68.0,0.0,8.0,119.0
2014/3/10,138.0,80.0,13.0,44.0,0.0,6.0,138.0
2014/3/11,164.0,86.0,22.0,67.0,0.0,9.0,164.0
2014/3/12,166.0,91.0,23.0,84.0,0.0,10.0,166.0
2014/3/13,168.0,98.0,15.0,71.0,0.0,9.0,168.0
2014/3/14,177.0,64.0,23.0,40.0,0.0,4.0,177.0
2014/3/15,113.0,42.0,25.0,40.0,0.0,4.0,113.0
2014/3/16,67.0,81.0,15.0,46.0,0.0,4.0,81.0
2014/3/17,81.0,42.0,24.0,43.0,0.0,4.0,81.0
2014/3/18,74.0,51.0,22.0,53.0,0.0,6.0,74.0
2014/3/19,64.0,56.0,31.0,52.0,0.0,5.0,64.0
2014/3/20,69.0,34.0,27.0,47.0,0.0,6.0,69.0
2014/3/21,56.0,24.0,27.0,39.0,0.0,3.0,56.0
2014/3/22,40.0,23.0,25.0,40.0,0.0,3.0,40.0
2014/3/23,41.0,44.0,17.0,60.0,0.0,6.0,60.0
2014/3/24,72.0,37.0,16.0,54.0,0.0,5.0,72.0
2014/3/25,77.0,53.0,21.0,53.0,1.0,6.0,77.0
2014/3/26,99.0,54.0,25.0,63.0,0.0,7.0,99.0
2014/3/27,114.0,59.0,31.0,63.0,0.0,7.0,114.0
2014/3/28,123.0,60.0,33.0,55.0,0.0,6.0,123.0
2014/3/29,95.0,59.0,24.0,66.0,0.0,6.0,95.0
2014/3/30,92.0,61.0,22.0,66.0,0.0,8.0,92.0
2014/3/31,99.0,64.0,29.0,65.0,0.0,8.0,99.0
2021/6/1,0.0,31.0,0.0,35.0,0.0,0.0,35.0
2021/6/2,0.0,42.0,40.0,36.0,0.0,0.0,42.0
2020/3/31,0.0,29.0,36.0,16.0,0.0,0.0,36.0
2019/12/31,0.0,36.0,2.0,24.0,0.0,0.0,36.0
2018/12/31,0.0,30.0,20.0,38.0,0.0,0.0,38.0
2017/10/17,0.0,52.0,13.0,50.0,0.0,6.0,52.0
2017/1/15,0.0,39.0,2.0,29.0,0.0,2.0,39.0
2016/1/1,0.0,24.0,18.0,34.0,0.0,2.0,34.0
2014/12/31,0.0,71.0,17.0,52.0,1.0,8.0,71.0
2013/12/31,0.0,19.0,22.0,30.0,0.0,2.0,30.0
